X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude,Longitude,Code postal,amiante,gislation,gorie
-73.879402,45.486878,0,Jacques-Bizard,Centre de services scolaire Marguerite-Bourgeoys,515 Montée De L'Église,L'Île-Bizard,Québec,H9C 1H1,Salle mécanique (Calorifuge),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.486878,-73.879402,H9C 1H1,Salle mécanique (Calorifuge),LSST RSST et CSTC,Établissement scolaire
-73.870031,45.50014,0,Jonathan-Wilson,Centre de services scolaire Marguerite-Bourgeoys,3243 Boul. Chèvremont,L'Île-Bizard,Québec,H9C 2L8,Salle mécanique (Calorifuge),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.50014,-73.870031,H9C 2L8,Salle mécanique (Calorifuge),LSST RSST et CSTC,Établissement scolaire
-73.950043,45.393298,0,Centre Île-Perrot,des Trois-Lacs,333 Boul. Perrot,L'Ile-Perrot,Québec,J7V 3G5,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.393298,-73.950043,J7V 3G5,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-74.024903,45.39687,0,Centre Administratif Et Culturel,des Trois-Lacs,400 Avenue Saint-Charles,L'Île-Perrot,Québec,J7V 6B1,Mur calorifuge plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.39687,-74.024903,J7V 6B1,Mur calorifuge plafond plancher,LSST RSST et CSTC,Établissement scolaire
-73.95946,45.393235,0,François-Perrot,des Trois-Lacs,300 Grand Boul.,L'Île-Perrot,Québec,J7V 4X2,Mur calorifuge plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.393235,-73.95946,J7V 4X2,Mur calorifuge plafond,LSST RSST et CSTC,Établissement scolaire
-74.024903,45.39687,0,Notre-Dame-De-La-Garde,des Trois-Lacs,400 Avenue Saint-Charles,L'Île-Perrot,Québec,J7V 6B1,Mur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.39687,-74.024903,J7V 6B1,Mur plafond,LSST RSST et CSTC,Établissement scolaire
-73.940335,45.378909,0,Perdriolle,des Trois-Lacs,1030 Boul. Don-Quichotte,L'Île-Perrot,Québec,J7V 7W4,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.378909,-73.940335,J7V 7W4,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.96581,45.388189,0,Virginie-Roy,des Trois-Lacs,476 Grand Boul.,L'Île-Perrot,Québec,J7V 4X5,Mur calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.388189,-73.96581,J7V 4X5,Mur calorifuge,LSST RSST et CSTC,Établissement scolaire
-70.339789,47.083635,0,Jeanne-De Chantal,CS Côte du Sud,88 Rue Monseigneur-Bernier,L'Islet,Québec,G0R 1X0,murs planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,47.083635,-70.339789,G0R 1X0,murs planchers,LSST RSST et CSTC,Établissement scolaire
-70.37743,47.120618,0,Sec. Bon-Pasteur,CS Côte du Sud,166 Chemin Des Pionniers Ouest,L'Islet,Québec,G0R 2B0,Murs planchers plafondscalorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,47.120618,-70.37743,G0R 2B0,Murs planchers plafondscalorifuge,LSST RSST et CSTC,Établissement scolaire
-70.37138,47.128231,0,St-François-Xavier,CS Côte du Sud,37 Chemin Des Pionniers Est,L'Islet,Québec,G0R 2B0,murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,47.128231,-70.37138,G0R 2B0,murs plafonds,LSST RSST et CSTC,Établissement scolaire
-69.335793,48.014929,0,Moisson-D'Arts,de Kamouraska - Rivière-du-Loup,136 Rue Saint-Jean-Baptiste,L'Isle-Verte,Québec,G0L 1K0,Mur,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.014929,-69.335793,G0L 1K0,Mur,LSST RSST et CSTC,Établissement scolaire
-64.142424,50.268666,0,École Saint-Francois-D'Assise,de la Moyenne-Côte-Nord,885 Chemin Du Roi,Longue-Pointe-de-Mingan,Québec,G0G 1V0,Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,50.268666,-64.142424,G0G 1V0,Plancher,LSST RSST et CSTC,Établissement scolaire
-69.256981,48.538989,0,École Notre-Dame-Du-Bon-Conseil Longue-Rive,de l'Estuaire,324 Rue Principale,Longue-Rive,Québec,G0T 1Z0,Murs plafonds conduites irrégulières et éléments mécaniques,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.538989,-69.256981,G0T 1Z0,Murs plafonds conduites irrégulières et éléments mécaniques,LSST RSST et CSTC,Établissement scolaire
-73.469432,45.529994,0,Adrien-Gamache,Marie-Victorin,2375 Rue Lavallée,Longueuil,Québec,J4L 1R5,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.529994,-73.469432,J4L 1R5,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.494341,45.523558,0,Annexe Bourassa,Marie-Victorin,1600 Rue Bourassa,Longueuil,Québec,J4J 3A4,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.523558,-73.494341,J4J 3A4,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.496396,45.532056,0,Armand-Racicot,Marie-Victorin,965 Rue Saint-Thomas,Longueuil,Québec,J4H 3B2,Calorifuge Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.532056,-73.496396,J4H 3B2,Calorifuge Plancher,LSST RSST et CSTC,Établissement scolaire
-73.458407,45.540423,0,Bel-Essor,Marie-Victorin,1250 Chemin Du Tremblay,Longueuil,Québec,J4N 1A2,Calorifuge Plancher Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.540423,-73.458407,J4N 1A2,Calorifuge Plancher Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.477329,45.524756,0,Bourgeois-Champagnat,Marie-Victorin,2180 Rue Bréboeuf,Longueuil,Québec,J4J 3P8,Calorifuge Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.524756,-73.477329,J4J 3P8,Calorifuge Plancher,LSST RSST et CSTC,Établissement scolaire
-73.632778,45.530467,0,Camille-Laurin,Marie-Victorin,8000 Avenue De L'Épée,Longueuil,Québec,H3N 2E9,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.530467,-73.632778,H3N 2E9,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.482896,45.535653,0,Carillon,Marie-Victorin,1360 Rue Laurier,Longueuil,Québec,J4J 4H2,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.535653,-73.482896,J4J 4H2,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.504475,45.530131,0,Céa Le Moyne-D'Iberville,Marie-Victorin,560 Rue Le Moyne Ouest,Longueuil,Québec,J4H 1X3,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.530131,-73.504475,J4H 1X3,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.500343,45.517572,0,Centre De Développement Professionnel,Marie-Victorin,1180 Rue Saint-Édouard,Longueuil,Québec,J4K 1T2,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.517572,-73.500343,J4K 1T2,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.495225,45.506104,0,Centre Éducatif Et Communautaire Sainte-Agnès,Marie-Victorin,1900 Rue Saint-Georges,Longueuil,Québec,J4P 3J4,Calorifuge Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.506104,-73.495225,J4P 3J4,Calorifuge Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.465754,45.535464,0,Cfp Pierre-Dupuy,Marie-Victorin,1150 Chemin Du Tremblay,Longueuil,Québec,J4N 1A2,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.535464,-73.465754,J4N 1A2,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.460741,45.512766,0,Christ-Roi,Marie-Victorin,3000 Rue Dumont,Longueuil,Québec,J4L 3S9,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.512766,-73.460741,J4L 3S9,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.510627,45.52291,0,Curé-Lequin/St-Jude,Marie-Victorin,653 Rue Préfontaine,Longueuil,Québec,J4K 3V8,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.52291,-73.510627,J4K 3V8,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.500595,45.541165,0,De Normandie,Marie-Victorin,450 Rue De Normandie,Longueuil,Québec,J4H 3P4,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.541165,-73.500595,J4H 3P4,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.471691,45.520037,0,Du Tournesol,Marie-Victorin,2515 Rue Boulogne,Longueuil,Québec,J4L 4A3,Calorifuge Plancher Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.520037,-73.471691,J4L 4A3,Calorifuge Plancher Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.504385,45.54011,0,École À Vocation Sportive,Marie-Victorin,13 Rue Saint-Laurent Est,Longueuil,Québec,J4H 4B7,Calorifuge Plancher Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.54011,-73.504385,J4H 4B7,Calorifuge Plancher Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.490426,45.522404,0,École Des Petits-Explorateurs,Marie-Victorin,1711 Rue Bourassa,Longueuil,Québec,J4J 3A5,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.522404,-73.490426,J4J 3A5,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.484171,45.513895,0,École Hubert-Perron,Marie-Victorin,1100 Rue Beauregard,Longueuil,Québec,J4K 2L1,Calorifuge Plancher Murs Plafonds Crépis cimentaire (fondations),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.513895,-73.484171,J4K 2L1,Calorifuge Plancher Murs Plafonds Crépis cimentaire (fondations),LSST RSST et CSTC,Établissement scolaire
-73.476409,45.529381,0,École Spécialisée Des Remparts,Marie-Victorin,2115 Rue Gamache,Longueuil,Québec,J4J 4A3,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.529381,-73.476409,J4J 4A3,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.504385,45.54011,0,Édifice Marie-Victorin,Marie-Victorin,13 Rue Saint-Laurent Est,Longueuil,Québec,J4H 4B7,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.54011,-73.504385,J4H 4B7,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.514092,45.516152,0,Félix-Leclerc,Marie-Victorin,1450 Rue De Wagram,Longueuil,Québec,J4K 1G1,Calorifuge Plafonds Toit (isolation grenier),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.516152,-73.514092,J4K 1G1,Calorifuge Plafonds Toit (isolation grenier),LSST RSST et CSTC,Établissement scolaire
-73.456098,45.534443,0,Gentilly,Marie-Victorin,1280 Rue Beauharnois,Longueuil,Québec,J4M 1C2,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.534443,-73.456098,J4M 1C2,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.456098,45.534443,0,Gentilly (Boisé-Des-Lutins),Marie-Victorin,1280 Rue Beauharnois,Longueuil,Québec,J4M 1C2,Calorifuge Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.534443,-73.456098,J4M 1C2,Calorifuge Murs,LSST RSST et CSTC,Établissement scolaire
-73.448126,45.511261,0,Georges-Étienne-Cartier,Marie-Victorin,3455 Rue Soissons,Longueuil,Québec,J4L 3M5,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.511261,-73.448126,J4L 3M5,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.493385,45.511296,0,Gérard-Filion,Marie-Victorin,1330 Boul. Curé-Poirier Ouest,Longueuil,Québec,J4K 2G8,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.511296,-73.493385,J4K 2G8,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.482926,45.51011,0,Jacques-Ouellette,Marie-Victorin,1240 Boul. Norbert,Longueuil,Québec,J4K 2P4,Calorifuge Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.51011,-73.482926,J4K 2P4,Calorifuge Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.492718,45.539619,0,Jacques-Rousseau,Marie-Victorin,444 Boul. De Gentilly Est,Longueuil,Québec,J4H 3X7,Calorifuge Plancher Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.539619,-73.492718,J4H 3X7,Calorifuge Plancher Murs,LSST RSST et CSTC,Établissement scolaire
-73.475502,45.541534,0,Joseph-De-Sérigny,Marie-Victorin,1000 Chemin Du Lac,Longueuil,Québec,J4J 1W3,Calorifuge Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.541534,-73.475502,J4J 1W3,Calorifuge Plancher,LSST RSST et CSTC,Établissement scolaire
-73.462196,45.524584,0,Lionel-Groulx,Marie-Victorin,2725 Rue Plessis,Longueuil,Québec,J4L 1S3,Calorifuge Plancher Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.524584,-73.462196,J4L 1S3,Calorifuge Plancher Murs,LSST RSST et CSTC,Établissement scolaire
-73.504385,45.54011,0,Marie-Victorin Brossard,Marie-Victorin,13 Rue Saint-Laurent Est,Longueuil,Québec,J4H 4B7,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.54011,-73.504385,J4H 4B7,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.480554,45.572956,0,Marie-Victorin-De-L'Herbier,Marie-Victorin,45 Rue Hémond,Longueuil,Québec,J4G 1K2,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.572956,-73.480554,J4G 1K2,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.476872,45.572383,0,Marie-Victorin-Du-Jardin,Marie-Victorin,2190 Rue Limoges,Longueuil,Québec,J4G 1E3,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.572383,-73.476872,J4G 1E3,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.499304,45.516423,0,Paul-De-Maricourt,Marie-Victorin,1275 Rue Papineau,Longueuil,Québec,J4K 3K9,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.516423,-73.499304,J4K 3K9,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.485631,45.543014,0,Pierre-D'Iberville,Marie-Victorin,897 Rue Maple,Longueuil,Québec,J4J 4N3,Calorifuge Murs Plafonds Vide Sanitaire,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.543014,-73.485631,J4J 4N3,Calorifuge Murs Plafonds Vide Sanitaire,LSST RSST et CSTC,Établissement scolaire
-73.504514,45.527658,0,Sainte-Claire Longueuil,Marie-Victorin,805 Rue Gardenville,Longueuil,Québec,J4J 3B3,Calorifuge Plancher Murs Plafonds Conduits de ventillation,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.527658,-73.504514,J4J 3B3,Calorifuge Plancher Murs Plafonds Conduits de ventillation,LSST RSST et CSTC,Établissement scolaire
-73.509153,45.524863,0,Saint-Jean-Baptiste,Marie-Victorin,700 Duvernay,Longueuil,Québec,J4K 4L1,Calorifuge Plancher Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.524863,-73.509153,J4K 4L1,Calorifuge Plancher Murs,LSST RSST et CSTC,Établissement scolaire
-73.457178,45.550957,0,Saint-Romain,Marie-Victorin,1995 Rue Bédard,Longueuil,Québec,J4N 1B4,Calorifuge Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.550957,-73.457178,J4N 1B4,Calorifuge Plancher,LSST RSST et CSTC,Établissement scolaire
-71.3647,46.848147,0,École De L'Arc-En-Ciel,de la Capitale,475 Rue Racine,Loretteville,Québec,G2B 1G3,Tuyauterie mur plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.848147,-71.3647,G2B 1G3,Tuyauterie mur plafond plancher,LSST RSST et CSTC,Établissement scolaire
-73.784865,45.67507,0,Le Carrefour,de la Seigneurie-des-Mille-Îles,59 Boul. De Vignory,Lorraine,Québec,J6Z 3L5,Tuile de plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.67507,-73.784865,J6Z 3L5,Tuile de plancher,LSST RSST et CSTC,Établissement scolaire
-73.788915,45.67055,0,Le Tournesol,de la Seigneurie-des-Mille-Îles,155 Boul. De Gaulle,Lorraine,Québec,J6Z 3Z8,Tuile de plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.67055,-73.788915,J6Z 3Z8,Tuile de plancher,LSST RSST et CSTC,Établissement scolaire
-79.349122,47.353946,0,Marcel-Raymond,du Lac-Témiscamingue,45 Rue Notre-Dame Est,Lorrainville,Québec,J0Z 2R0,oui,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,47.353946,-79.349122,J0Z 2R0,oui,LSST RSST et CSTC,Établissement scolaire
-71.93744,46.616584,0,École De La Berge,des Navigateurs,30 Rue Joly,Lotbinière,Québec,G0S 1S0,Mur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.616584,-71.93744,G0S 1S0,Mur plafond,LSST RSST et CSTC,Établissement scolaire
-71.93744,46.616584,0,École De La Falaise,des Navigateurs,30 Rue Joly,Lotbinière,Québec,G0S 1S0,Mur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.616584,-71.93744,G0S 1S0,Mur plafond,LSST RSST et CSTC,Établissement scolaire
-72.941568,46.257589,0,Cea Louiseville,du Chemin-du-Roy,80 Rue St-Jacques,Louiseville,Québec,J5V 1C2,Planchers Plafond Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.257589,-72.941568,J5V 1C2,Planchers Plafond Calorifuge,LSST RSST et CSTC,Établissement scolaire
-72.94094,46.257583,0,École Primaire De Louiseville Pavillon Saint-Louis,du Chemin-du-Roy,60 Avenue Saint-Jacques,Louiseville,Québec,J5V 1C2,Planchers Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.257583,-72.94094,J5V 1C2,Planchers Murs,LSST RSST et CSTC,Établissement scolaire
-72.948763,46.250722,0,École Secondaire L'Escale,du Chemin-du-Roy,391 Rue De La Mennais,Louiseville,Québec,J5V 1T5,Planchers Murs Entretoit Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.250722,-72.948763,J5V 1T5,Planchers Murs Entretoit Calorifuge,LSST RSST et CSTC,Établissement scolaire
-57.18927,51.414233,0,École Mgr-Scheffer,Centre de services scolaire du Littoral,20 Rue Mgr Sheffer,Lourdes-de-Blanc-Sablon,Québec,G0G 1W0,Planchers et plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,51.414233,-57.18927,G0G 1W0,Planchers et plafonds,LSST RSST et CSTC,Établissement scolaire
-71.588043,46.374402,0,École Bon-Pasteur,des Bois-Francs,3345 Rue King,Lyster,Québec,G0S 1V0,Murs plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.374402,-71.588043,G0S 1V0,Murs plafond plancher,LSST RSST et CSTC,Établissement scolaire
-72.154622,45.263758,0,Princess Elizabeth Elementary School,Eastern Townships,120 Rue Bellevue,Magog,Québec,J1X 3H2,Plafond Mur  Plancher. Isolant Mécanique,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.263758,-72.154622,J1X 3H2,Plafond Mur  Plancher. Isolant Mécanique,LSST RSST et CSTC,Établissement scolaire
-78.121527,48.146026,0,Explorateurs Des,de l'Or-et-des-Bois,855 Avenue Dargis-Ménard,Malartic,Québec,J0Y 1Z0,Conduites pluviales ciment-amiante,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.146026,-78.121527,J0Y 1Z0,Conduites pluviales ciment-amiante,LSST RSST et CSTC,Établissement scolaire
-78.121882,48.140809,0,Le Tremplin,de l'Or-et-des-Bois,701 Rue Des Érables,Malartic,Québec,J0Y 1Z0,Plancher mur isolant et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,48.140809,-78.121882,J0Y 1Z0,Plancher mur isolant et plafond,LSST RSST et CSTC,Établissement scolaire
-75.975063,46.377608,0,Académie Sacré-Cœur,des Hauts-Bois-de-l'Outaouais,248 Rue Notre-Dame,Maniwaki,Québec,J9E 2J8,Plancher plafond calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.377608,-75.975063,J9E 2J8,Plancher plafond calorifuge,LSST RSST et CSTC,Établissement scolaire
-75.970456,46.379844,0,Bureaux Administratifs,des Hauts-Bois-de-l'Outaouais,331 Rue Du Couvent,Maniwaki,Québec,J9E 1H5,Plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.379844,-75.970456,J9E 1H5,Plafond,LSST RSST et CSTC,Établissement scolaire
-75.97009,46.379387,0,Centre Notre-Dame-Du-Désert,des Hauts-Bois-de-l'Outaouais,"335, rue Du Couvent",Maniwaki,Québec,J9E 1H5,Murs plafond calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.379387,-75.97009,J9E 1H5,Murs plafond calorifuge,LSST RSST et CSTC,Établissement scolaire
-75.980143,46.38199,0,Cité Étudiante De La Haute-Gatineau,des Hauts-Bois-de-l'Outaouais,211 Rue Henri-Bourassa,Maniwaki,Québec,J9E 1E4,Plancher calorifuge mur,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.38199,-75.980143,J9E 1E4,Plancher calorifuge mur,LSST RSST et CSTC,Établissement scolaire
-75.970456,46.379844,0,Notre-Dame-De-Grâce,des Hauts-Bois-de-l'Outaouais,331 Rue Du Couvent,Maniwaki,Québec,J9E 1H5,Plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.379844,-75.970456,J9E 1H5,Plafond,LSST RSST et CSTC,Établissement scolaire
-75.970456,46.379844,0,Poupore,des Hauts-Bois-de-l'Outaouais,331 Rue Du Couvent,Maniwaki,Québec,J9E 1H5,Plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.379844,-75.970456,J9E 1H5,Plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-75.982907,46.38368,0,Saint-Boniface,des Hauts-Bois-de-l'Outaouais,148 Boul. Desjardins,Maniwaki,Québec,J9E 2E1,Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,46.38368,-75.982907,J9E 2E1,Plancher,LSST RSST et CSTC,Établissement scolaire
-76.714884,45.857134,0,Sieur-De-Coulonge,des Hauts-Bois-de-l'Outaouais,250 Chemin De La Chute,Mansfield-et-Pontefract,Québec,J0X 1R0,Plancher plafond mur calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.857134,-76.714884,J0X 1R0,Plancher plafond mur calorifuge,LSST RSST et CSTC,Établissement scolaire
-72.392238,45.051637,0,Mansonville Elementary School,Eastern Townships,5 Rue Marion Atwell,Mansonville,Québec,J0E 1X0,Plafond Mur  Plancher. Isolant Mécanique,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.051637,-72.392238,J0E 1X0,Plafond Mur  Plancher. Isolant Mécanique,LSST RSST et CSTC,Établissement scolaire
-73.159454,45.434019,0,"Centre D'Éducation Des Adultes
La Relance",des Hautes-Rivières,500 Rue Du Docteur Poulin,Marieville,Québec,J3M 1R7,plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.434019,-73.159454,J3M 1R7,plancher,LSST RSST et CSTC,Établissement scolaire
-73.15003,45.431779,0,Mgr-Euclide-Théberge,des Hautes-Rivières,677 Rue Desjardins,Marieville,Québec,J3M 1R1,Mur plafond calorifuge composé à joint,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.431779,-73.15003,J3M 1R1,Mur plafond calorifuge composé à joint,LSST RSST et CSTC,Établissement scolaire
-66.069874,49.214775,0,École Notre-Dames-des-Neiges,Chic-Chocs,2 Rue des Écoliers,Marsoui,Québec,G0E 2H0,plancher et mur,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,49.214775,-66.069874,G0E 2H0,plancher et mur,LSST RSST et CSTC,Établissement scolaire
-71.02303,45.631296,0,De Nantes,des Hauts-Cantons,1249 Rue Principale,Marston,Québec,G0Y 1G0,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.631296,-71.02303,G0Y 1G0,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-71.712421,45.27488,0,Ligugé,des Hauts-Cantons,194 Rue De L'Église,Martinville,Québec,J0B 2A0,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.27488,-71.712421,J0B 2A0,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.609099,45.735176,0,Aux 4 Vents,des Affluents,3000 Avenue Bourque,Mascouche,Québec,J7K 2A3,Tuile de vinyle et calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.735176,-73.609099,J7K 2A3,Tuile de vinyle et calorifuge,LSST RSST et CSTC,Établissement scolaire
