X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude,Longitude,Code postal,amiante,gislation,gorie
-70.662937,46.127969,0,École Notre-Dame-De-Saint-Elzéar,de la Beauce-Etchemin,1925 118E Rue,Saint-Georges,Québec,G5Y 7R7,Murs intérieurs murs périphériques et plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.127969","-70.662937",G5Y 7R7,Murs intérieurs murs périphériques et plafonds,LSST RSST et CSTC,Établissement scolaire
-70.668156,46.124449,0,École Petite-Abeille,de la Beauce-Etchemin,11780 10E Avenue,Saint-Georges,Québec,G5Y 7R7,Calorifuge et murs intérieurs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.124449","-70.668156",G5Y 7R7,Calorifuge et murs intérieurs,LSST RSST et CSTC,Établissement scolaire
-70.662937,46.127969,0,École Sainte-Famille,de la Beauce-Etchemin,1925 118E Rue,Saint-Georges,Québec,G5Y 7R7,Murs extérieurs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.127969","-70.662937",G5Y 7R7,Murs extérieurs,LSST RSST et CSTC,Établissement scolaire
-70.674749,46.118536,0,Édifice Monseigneur-Beaudoin,de la Beauce-Etchemin,1600 1E Avenue,Saint-Georges,Québec,G5Y 3N3,Calorifuge murs extérieurs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.118536","-70.674749",G5Y 3N3,Calorifuge murs extérieurs plafonds,LSST RSST et CSTC,Établissement scolaire
-70.662425,46.127155,0,Polyvalente De Saint-Georges,de la Beauce-Etchemin,2121 119E Rue,Saint-Georges,Québec,G5Y 5S1,Calorifuge murs intérieurs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.127155","-70.662425",G5Y 5S1,Calorifuge murs intérieurs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.247926,45.061895,0,Du Petit Clocher,des Hautes-Rivières,1132 Rue Front Sud,Saint-Georges-de-Clarenceville,Québec,J0J 1B0,mur et plafond  (composé à joint) calorifuge plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.061895","-73.247926",J0J 1B0,mur et plafond  (composé à joint) calorifuge plancher,LSST RSST et CSTC,Établissement scolaire
-70.889528,46.715301,0,École de la Nouvelle-Cadie,CS Côte du Sud,177 Rue Principale,Saint-Gervais,Québec,G0R 3C0,Murs plafonds calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.715301","-70.889528",G0R 3C0,Murs plafonds calorifuge,LSST RSST et CSTC,Établissement scolaire
-71.362958,46.507019,0,Couvent Saint-Gilles,des Navigateurs,1550 Rue Du Couvent,Saint-Gilles,Québec,G0S 2P0,Mur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.507019","-71.362958",G0S 2P0,Mur plafond,LSST RSST et CSTC,Établissement scolaire
-71.362958,46.507019,0,École Étienne-Chartier,des Navigateurs,1550 Rue Du Couvent,Saint-Gilles,Québec,G0S 2P0,Mur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.507019","-71.362958",G0S 2P0,Mur plafond,LSST RSST et CSTC,Établissement scolaire
-69.926316,47.381139,0,L'Amitié,de Kamouraska - Rivière-du-Loup,24 Rue Principale,Saint-Grabriel-Lalemant,Québec,G0L 3E0,Mur,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"47.381139","-69.926316",G0L 3E0,Mur,LSST RSST et CSTC,Établissement scolaire
-71.064713,46.694429,0,École Belleau,des Navigateurs,121 Rue Belleau,Saint-Henri,Québec,G0R 3E0,Mur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.694429","-71.064713",G0R 3E0,Mur plafond,LSST RSST et CSTC,Établissement scolaire
-71.065456,46.693912,0,École Gagnon,des Navigateurs,117 Rue Belleau,Saint-Henri,Québec,G0R 3E0,Mur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.693912","-71.065456",G0R 3E0,Mur plafond,LSST RSST et CSTC,Établissement scolaire
-72.662789,48.909606,0,Jean Xxiii,du Pays-des-Bleuets,47 Avenue Du Moulin,Saint-Homas-Didyme,Québec,G0W 1P0,Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.909606","-72.662789",G0W 1P0,Planchers,LSST RSST et CSTC,Établissement scolaire
-71.083249,48.535998,0,Jacques-Cartier (La Source),des Rives-du-Saguenay,200 Rue Paul-Aimé Hudon,Saint-Honoré,Québec,G0V 1L0,Tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.535998","-71.083249",G0V 1L0,Tuyauterie,LSST RSST et CSTC,Établissement scolaire
-71.083249,48.535998,0,La Source,des Rives-du-Saguenay,200 Rue Paul-Aimé Hudon,Saint-Honoré,Québec,G0V 1L0,Tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.535998","-71.083249",G0V 1L0,Tuyauterie,LSST RSST et CSTC,Établissement scolaire
-70.825786,45.962164,0,École Sainte-Thérèse,de la Beauce-Etchemin,434 Rue Champagne,Saint-Honoré-de-Shenley,Québec,G0M 1V0,Murs intérieurs murs périphériques et plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.962164","-70.825786",G0M 1V0,Murs intérieurs murs périphériques et plafonds,LSST RSST et CSTC,Établissement scolaire
-69.134086,47.707704,0,Des Moussaillons,Commission scolaire du Fleuve-et-des-Lacs,6 Rue De L'Église,Saint-Honoré-de-Témiscouata,Québec,G0L 3K0,100%,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"47.707704","-69.134086",G0L 3K0,100%,LSST RSST et CSTC,Établissement scolaire
-69.152438,47.816485,0,Des Vieux-Moulins,de Kamouraska - Rivière-du-Loup,3 Rue Du Collège,Saint-Hubert,Québec,G0L 3L0,Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"47.816485","-69.152438",G0L 3L0,Plancher,LSST RSST et CSTC,Établissement scolaire
-73.395366,45.485155,0,André-Laurendeau,Marie-Victorin,7450 Boul. Cousineau,Saint-Hubert,Québec,J3Y 3L4,Calorifuge Plancher Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.485155","-73.395366",J3Y 3L4,Calorifuge Plancher Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.472855,45.500242,0,Annexe Maurice-Duplessis,Marie-Victorin,3225 Rue Windsor,Saint-Hubert,Québec,J4T 2X3,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.500242","-73.472855",J4T 2X3,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.400665,45.466563,0,Cfp Charlotte-Tassé,Marie-Victorin,4600 Rue Armand-Frappier,Saint-Hubert,Québec,J3Z 1G5,Calorifuge Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.466563","-73.400665",J3Z 1G5,Calorifuge Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.420487,45.501094,0,Charles-Le Moyne,Marie-Victorin,2505 Rue Coderre,Saint-Hubert,Québec,J3Y 4N6,Calorifuge Plancher Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.501094","-73.420487",J3Y 4N6,Calorifuge Plancher Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.405069,45.47435,0,De La Mosaïque,Marie-Victorin,6905 Rue Maricourt,Saint-Hubert,Québec,J3Y 1T2,Calorifuge Plancher Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.474350","-73.405069",J3Y 1T2,Calorifuge Plancher Murs,LSST RSST et CSTC,Établissement scolaire
-73.426715,45.492382,0,De Maricourt,Marie-Victorin,3675 Rue Coderre,Saint-Hubert,Québec,J3Y 4P4,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.492382","-73.426715",J3Y 4P4,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.400221,45.499698,0,Des Mille-Fleurs,Marie-Victorin,1600 Rue De Monaco,Saint-Hubert,Québec,J3Z 1B7,Calorifuge Plancher Crépis cimentaire (extérieur),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.499698","-73.400221",J3Z 1B7,Calorifuge Plancher Crépis cimentaire (extérieur),LSST RSST et CSTC,Établissement scolaire
-73.466399,45.492977,0,Des Quatre-Saisons,Marie-Victorin,1820 Rue Walnut,Saint-Hubert,Québec,J4T 1G7,Calorifuge Plancher Murs Plafonds Crépis cimentaire,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.492977","-73.466399",J4T 1G7,Calorifuge Plancher Murs Plafonds Crépis cimentaire,LSST RSST et CSTC,Établissement scolaire
-73.437542,45.481599,0,D'Iberville,Marie-Victorin,5035 Rue Redmond,Saint-Hubert,Québec,J3Y 2C5,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.481599","-73.437542",J3Y 2C5,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.437542,45.481599,0,École Primaire D'Iberville,Marie-Victorin,5035 Rue Redmond,Saint-Hubert,Québec,J3Y 2C5,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.481599","-73.437542",J3Y 2C5,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.436043,45.48059,0,École Régionale Du Vent-Nouveau,Marie-Victorin,5030 Rue Orchard,Saint-Hubert,Québec,J3Y 2G7,Calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.480590","-73.436043",J3Y 2G7,Calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.414251,45.470165,0,Gaëtan-Boucher,Marie-Victorin,4850 Boul. Westley,Saint-Hubert,Québec,J3Y 2T4,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.470165","-73.414251",J3Y 2T4,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.424376,45.481883,0,Laurent-Benoit,Marie-Victorin,5905 Avenue Laurent-Benoit,Saint-Hubert,Québec,J3Y 6H1,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.481883","-73.424376",J3Y 6H1,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.472855,45.500242,0,Maurice-Duplessis,Marie-Victorin,3225 Rue Windsor,Saint-Hubert,Québec,J4T 2X3,Calorifuge Plancher Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.500242","-73.472855",J4T 2X3,Calorifuge Plancher Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.467332,45.495649,0,Monseigneur-Forget,Marie-Victorin,1700 Rue De Gaulle,Saint-Hubert,Québec,J4T 1M8,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.495649","-73.467332",J4T 1M8,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.465991,45.489988,0,Monseigneur-Parent,Marie-Victorin,3875 Boul. Grande-Allée,Saint-Hubert,Québec,J4T 2V8,Calorifuge Plancher Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.489988","-73.465991",J4T 2V8,Calorifuge Plancher Murs,LSST RSST et CSTC,Établissement scolaire
-73.422073,45.504222,0,Paul-Chagnon,Marie-Victorin,5295 Chemin De Chambly,Saint-Hubert,Québec,J3Y 3N5,Calorifuge Plancher Murs Plafonds Crépis cimentaire (fondations),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.504222","-73.422073",J3Y 3N5,Calorifuge Plancher Murs Plafonds Crépis cimentaire (fondations),LSST RSST et CSTC,Établissement scolaire
-73.466474,45.490307,0,Saint-Joseph,Marie-Victorin,3855 Boul. Grande-Allée,Saint-Hubert,Québec,J4T 2V8,Calorifuge Plancher Murs Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.490307","-73.466474",J4T 2V8,Calorifuge Plancher Murs Plafonds,LSST RSST et CSTC,Établissement scolaire
-74.026483,45.927531,0,École Des Hauteurs,Commission scolaire de la Rivière-du-Nord,30 Rue Bourget,Saint-Hyppolyte,Québec,J8A 2M7,pâte cimentaire,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.927531","-74.026483",J8A 2M7,pâte cimentaire,LSST RSST et CSTC,Établissement scolaire
-71.089941,46.583299,0,École Barabé,de la Beauce-Etchemin,161 Rue Sainte-Geneviève,Saint-Isidore,Québec,G0S 2S0,Murs intérieurs murs périphériques et plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.583299","-71.089941",G0S 2S0,Murs intérieurs murs périphériques et plafonds,LSST RSST et CSTC,Établissement scolaire
-71.089993,46.584165,0,École Drouin,de la Beauce-Etchemin,169 Rue Sainte-Geneviève,Saint-Isidore,Québec,G0S 2S0,Murs intérieurs murs périphériques et plafonds et revêtements de plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.584165","-71.089993",G0S 2S0,Murs intérieurs murs périphériques et plafonds et revêtements de plancher,LSST RSST et CSTC,Établissement scolaire
-71.509226,45.267233,0,Des Trois-Cantons,des Hauts-Cantons,25 Rue De L'Église,Saint-Isidore-de-Clifton (Québec),Québec,J0B 2X0,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.267233","-71.509226",J0B 2X0,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.573607,45.948358,0,École Primaire De Grand-Pré,des Samares,20 Rue Beaudry,Saint-Jacques,Québec,J0K 2R0,Murs plafonds murs extérieurs chaufferie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.948358","-73.573607",J0K 2R0,Murs plafonds murs extérieurs chaufferie,LSST RSST et CSTC,Établissement scolaire
-73.569392,45.947512,0,École Primaire Saint-Louis-De-France,des Samares,4 Rue Du Collège,Saint-Jacques,Québec,J0K 2R0,Tuyauterie plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.947512","-73.569392",J0K 2R0,Tuyauterie plafonds,LSST RSST et CSTC,Établissement scolaire
-71.342817,46.283891,0,Passerelle,des Appalaches,435 Rue Principale,Saint-Jacques-de-Leeds,Québec,G0N 1J0,Plâtre plancher et crépi,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.283891","-71.342817",G0N 1J0,Plâtre plancher et crépi,LSST RSST et CSTC,Établissement scolaire
-73.416759,45.279476,0,Saint-Jacques,des Hautes-Rivières,115 Rue Renaud,Saint-Jacques-le-Mineur,Québec,J0J 1Z0,Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.279476","-73.416759",J0J 1Z0,Plancher,LSST RSST et CSTC,Établissement scolaire
-73.123152,45.520051,0,De L'Amitié,des Patriotes,3065 Rue Bédard,Saint-Jean-Baptiste,Québec,J0L 2B0,Murs planchers et tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.520051","-73.123152",J0L 2B0,Murs planchers et tuyauterie,LSST RSST et CSTC,Établissement scolaire
-69.044768,48.007774,0,Ste-Marie,Commission scolaire du Fleuve-et-des-Lacs,3 Rue Sainte-Marie,Saint-Jean-de-Dieur,Québec,G0L 3M0,100%,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.007774","-69.044768",G0L 3M0,100%,LSST RSST et CSTC,Établissement scolaire
-70.269879,47.215566,0,St-Jean,CS Côte du Sud,5 Place De L'Église,Saint-Jean-Port-Joli,Québec,G0R 3G0,mursplafonds plancherscalorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"47.215566","-70.269879",G0R 3G0,mursplafonds plancherscalorifuge,LSST RSST et CSTC,Établissement scolaire
-73.26648,45.301494,0,Bruno-Choquette,des Hautes-Rivières,275 Boul. Gouin,Saint-Jean-sur-Richelieu,Québec,J3B 3C9,Mur plafond calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.301494","-73.266480",J3B 3C9,Mur plafond calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.264224,45.320481,0,Centre La Relance Édifice Georges-Phaneuf,des Hautes-Rivières,300 Rue Georges-Phaneuf,Saint-Jean-sur-Richelieu,Québec,J3B 8E4,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.320481","-73.264224",J3B 8E4,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.256521,45.301443,0,Centre Professionnel De Metiers,des Hautes-Rivières,100 Rue Laurier,Saint-Jean-sur-Richelieu,Québec,J3B 2Y5,Mur calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.301443","-73.256521",J3B 2Y5,Mur calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.302742,45.357715,0,Des Savanes Édifice Providence,des Hautes-Rivières,207 Rue Courville,Saint-Jean-sur-Richelieu,Québec,J2W 2M7,Plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.357715","-73.302742",J2W 2M7,Plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.30052,45.358839,0,Des Savanes Édifice Sacré-Cœur,des Hautes-Rivières,335 Boul. Saint-Luc,Saint-Jean-sur-Richelieu,Québec,J2W 2A1,Plancher mur plafond calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.358839","-73.300520",J2W 2A1,Plancher mur plafond calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.256697,45.289749,0,Dr-Alexis-Bouthillier,des Hautes-Rivières,105 Rue Jacques-Cartier,Saint-Jean-sur-Richelieu,Québec,J3B 6S2,Mur plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.289749","-73.256697",J3B 6S2,Mur plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.256697,45.289749,0,Dr-Alexis-Bouthillier Pavillon L'Escale (S),des Hautes-Rivières,105 Rue Jacques-Cartier Sud,Saint-Jean-sur-Richelieu,Québec,J3B 6S2,Mur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.289749","-73.256697",J3B 6S2,Mur plafond,LSST RSST et CSTC,Établissement scolaire
-73.236243,45.299091,0,Du Pelican Edifice Chabanel,des Hautes-Rivières,976 Rue Honoré-Mercier,Saint-Jean-sur-Richelieu,Québec,J2X 5A5,murs plafond calorifuge plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.299091","-73.236243",J2X 5A5,murs plafond calorifuge plancher,LSST RSST et CSTC,Établissement scolaire
-73.233231,45.299103,0,Du Pelican Edifice Laflamme,des Hautes-Rivières,975 Rue Samuel-De-Champlain,Saint-Jean-sur-Richelieu,Québec,J2X 3X4,murs plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.299103","-73.233231",J2X 3X4,murs plafond plancher,LSST RSST et CSTC,Établissement scolaire
-73.225705,45.308151,0,Hamel,des Hautes-Rivières,635 Rue Yvon,Saint-Jean-sur-Richelieu,Québec,J2X 4H4,plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.308151","-73.225705",J2X 4H4,plancher,LSST RSST et CSTC,Établissement scolaire
-73.255414,45.312816,0,Joseph•-Amedée Bélanger,des Hautes-Rivières,151 Rue Notre-Dame,Saint-Jean-sur-Richelieu,Québec,J3B 6M9,Plancher mur plafond composé à joint flocage,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.312816","-73.255414",J3B 6M9,Plancher mur plafond composé à joint flocage,LSST RSST et CSTC,Établissement scolaire
-73.264605,45.302906,0,Josephine Dandurand Édifice F.•-G.-•Marchand (S),des Hautes-Rivières,90 Rue Mackenzie-King,Saint-Jean-sur-Richelieu,Québec,J3B 5N9,Plancher plafond (flocage),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.302906","-73.264605",J3B 5N9,Plancher plafond (flocage),LSST RSST et CSTC,Établissement scolaire
-73.26648,45.301494,0,Joséphine-Dandurand/ Beaulieu,des Hautes-Rivières,135 Boul. Du Séminaire N,Saint-Jean-sur-Richelieu,Québec,J3B 5K2,Mur plafond calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.301494","-73.266480",J3B 5K2,Mur plafond calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.256311,45.307623,0,Marguerite-Bourgeoys (S),des Hautes-Rivières,154 Rue Saint-Charles,Saint-Jean-sur-Richelieu,Québec,J3B 2C6,Mur plafond plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.307623","-73.256311",J3B 2C6,Mur plafond plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.278581,45.331912,0,Marie-Rivier,des Hautes-Rivières,511 Rue Pierre-Caisse,Saint-Jean-sur-Richelieu,Québec,J3A 1N5,Mur (panneau fibrociment),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.331912","-73.278581",J3A 1N5,Mur (panneau fibrociment),LSST RSST et CSTC,Établissement scolaire
-73.345041,45.315263,0,Napoléon-Bourassa,des Hautes-Rivières,535 Chemin Des Vieux-Moulins,Saint-Jean-sur-Richelieu,Québec,J2Y 1A2,Plancher calorifuge,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.315263","-73.345041",J2Y 1A2,Plancher calorifuge,LSST RSST et CSTC,Établissement scolaire
-73.296655,45.308719,0,Notre-Dame-De-Lourdes,des Hautes-Rivières,800 Rue Plaza,Saint-Jean-sur-Richelieu,Québec,J3B 7Z4,murs plafond calorifuge plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.308719","-73.296655",J3B 7Z4,murs plafond calorifuge plancher,LSST RSST et CSTC,Établissement scolaire
