lat,lon,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude,Longitude,Code postal,amiante,gislation,gorie
-73.577322,45.503484,0,Morrice Hall,Université McGill,3485 Rue Mctavish,Montréal,Québec,H3A 0E1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503484,-73.577322,H3A 0E1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.582531,45.501515,0,Mountain 3605,Université McGill,3605 De La Montagne,Montréal,Québec,H3G 2M1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.501515,-73.582531,H3G 2M1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.5763,45.510752,0,New Residence Hall,Université McGill,3625 Av Du Parc,Montréal,Québec,H2X 3P8,Pas de données pour le moment,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.510752,-73.5763,H2X 3P8,Pas de données pour le moment,LSST RSST et CSTC,Établissement scolaire
-73.938422,45.408472,0,Parasitology Building,Université McGill,21111 Lakeshore Rd,Montréal,Québec,H9X 3V9,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.408472,-73.938422,H9X 3V9,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.575699,45.510444,0,Parc Avenue 3575 (La Cite),Université McGill,3575 Avenue Du Parc,Montréal,Québec,H2X 3P9,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.510444,-73.575699,H2X 3P9,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579814,45.503524,0,Peel Rue 3647,Université McGill,3647 Rue Peel,Montréal,Québec,H3A 1X1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503524,-73.579814,H3A 1X1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.580116,45.503672,0,Peel Rue 3661,Université McGill,3661 Rue Peel,Montréal,Québec,G4T 1K8,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503672,-73.580116,G4T 1K8,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.580428,45.503684,0,Peel Rue 3674,Université McGill,3674 Rue Peel,Montréal,Québec,H3A 1W9,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503684,-73.580428,H3A 1W9,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.580821,45.503876,0,Peel Rue 3690,Université McGill,3690 Rue Peel,Montréal,Québec,H3A 1W9,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503876,-73.580821,H3A 1W9,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.581249,45.504085,0,Peel Rue 3704,Université McGill,3704 Rue Peel,Montréal,Québec,H3A 1W9,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504085,-73.581249,H3A 1W9,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579115,45.503719,0,Penfield 1085,Université McGill,1085 Avenue Docteur Penfield,Montréal,Québec,H3A 1A7,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503719,-73.579115,H3A 1A7,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.577189,45.503284,0,Peterson Hall,Université McGill,3460 Rue Mctavish,Montréal,Québec,H3A 0E6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503284,-73.577189,H3A 0E6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.582384,45.504084,0,Pine 1140,Université McGill,1140 Pine Avenue,Montréal,Québec,H3A 1A3,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504084,-73.582384,H3A 1A3,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579787,45.509248,0,Pine 501,Université McGill,501 Avenue Des Pins,Montréal,Québec,H2W 1S4,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.509248,-73.579787,H2W 1S4,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579843,45.509137,0,Pine 505,Université McGill,505 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.509137,-73.579843,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.5796,45.509071,0,Pine 506,Université McGill,506 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.509071,-73.5796,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579898,45.509026,0,Pine 509,Université McGill,509 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.509026,-73.579898,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579653,45.508965,0,Pine 510,Université McGill,510 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508965,-73.579653,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579952,45.508834,0,Pine 515,Université McGill,515 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508834,-73.579952,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579968,45.508743,0,Pine 517,Université McGill,517 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508743,-73.579968,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579844,45.508639,0,Pine 522,Université McGill,522 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508639,-73.579844,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.580007,45.508657,0,Pine 523,Université McGill,523 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508657,-73.580007,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.580033,45.508599,0,Pine 527,Université McGill,527 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508599,-73.580033,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.580034,45.508219,0,Pine 546,Université McGill,546 Avenue Des Pins,Montréal,Québec,H2W 1S6,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508219,-73.580034,H2W 1S6,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579599,45.503419,0,Powell Building,Université McGill,3637 Rue Peel.,Montréal,Québec,H3A 1X1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503419,-73.579599,H3A 1X1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.573597,45.504957,0,Pulp & Paper Building,Université McGill,3420 Rue University,Montréal,Québec,H3A 0C7,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504957,-73.573597,H3A 0C7,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.581508,45.504969,0,Purvis Hall,Université McGill,1020 Av Des Pins O,Montréal,Québec,H3A 1A2,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504969,-73.581508,H3A 1A2,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.582666,45.501284,0,Rabinovitch House,Université McGill,3630 Rue de la Montagne,Montréal,Québec,H3G 2A8,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.501284,-73.582666,H3G 2A8,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.57587,45.502807,0,Redpath Hall,Université McGill,3461 Rue Mctavish,Montréal,Québec,H3A 0E1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.502807,-73.57587,H3A 0E1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.575749,45.50275,0,Redpath Library Building,Université McGill,3459 Rue Mctavish,Montréal,Québec,H3A 0C9,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.502750,-73.575749,H3A 0C9,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.575329,45.503207,0,Redpath Museum,Université McGill,859 Rue Sherbrooke O,Montréal,Québec,H3A 0C4,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503207,-73.575329,H3A 0C4,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.935496,45.4066,0,Royal Victoria College (Rvc) Residence,Université McGill,3425 Rue University,Montréal,Québec,H3A 2A8,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.406600,-73.935496,H3A 2A8,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.57838,45.507343,0,Rutherford Physics Building,Université McGill,3600 Rue University,Montréal,Québec,H3A 2T8,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.507343,-73.57838,H3A 2T8,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.573678,45.504682,0,Sherbrooke 688,Université McGill,688 Sherbrooke,Montréal,Québec,H3A 3R1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504682,-73.573678,H3A 3R1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.576895,45.503147,0,South Power House,Université McGill,3450 Rue Mctavish,Montréal,Québec,H3A 1X9,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503147,-73.576895,H3A 1X9,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.58066,45.502539,0,Stewart Biology Building,Université McGill,1205 Av. Du Docteur-Penfield,Montréal,Québec,H3A 1B1,Isolant dans certains endroits Plafonds Calorifuge et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.502539,-73.58066,H3A 1B1,Isolant dans certains endroits Plafonds Calorifuge et Murs,LSST RSST et CSTC,Établissement scolaire
-73.58066,45.502539,0,Stewart House,Université McGill,1205 Av. Du Docteur-Penfield,Montréal,Québec,H3A 1B1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.502539,-73.58066,H3A 1B1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.580115,45.508102,0,Strathcona Anatomy And Dentistry,Université McGill,3640 Rue University,Montréal,Québec,H3A 0C7,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508102,-73.580115,H3A 0C7,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.573,45.505625,0,Strathcona Music Building,Université McGill,555 Rue Sherbrooke O,Montréal,Québec,H3A 1E3,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.505625,-73.573,H3A 1E3,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579518,45.504412,0,Thomson House,Université McGill,3650 Rue Mctavish,Montréal,Québec,H3A 1Y2,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504412,-73.579518,H3A 1Y2,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579518,45.504412,0,Thomson House Annex,Université McGill,3650A Rue Mctavish,Montréal,Québec,J6K 3B1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.504412,-73.579518,J6K 3B1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.575736,45.506113,0,University 3481 - Rexford Hall,Université McGill,3481 Rue Université,Montréal,Québec,H3A 2A8,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.506113,-73.575736,H3A 2A8,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.577458,45.50682,0,University 3534,Université McGill,3534 Rue Université,Montréal,Québec,H3A 2A7,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.506820,-73.577458,H3A 2A7,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.577844,45.507153,0,University 3559,Université McGill,3559 Rue Université,Montréal,Québec,H3A 2B1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.507153,-73.577844,H3A 2B1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.578175,45.507314,0,University 3575,Université McGill,3575 Rue Université,Montréal,Québec,H3A 2B1,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.507314,-73.578175,H3A 2B1,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.579563,45.507978,0,University 3641,Université McGill,3641 Rue University,Montréal,Québec,H3A 2B3,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.507978,-73.579563,H3A 2B3,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.580023,45.508197,0,University 3661,Université McGill,3661 Rue Université,Montréal,Québec,H3A 2B3,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.508197,-73.580023,H3A 2B3,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.574749,45.503775,0,University Centre,Université McGill,845 Rue Sherbrooke O,Montréal,Québec,H3A 0G4,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.503775,-73.574749,H3A 0G4,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.575342,45.505923,0,University Hall Residence,Université McGill,3473 Rue University,Montréal,Québec,H3A 2A8,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.505923,-73.575342,H3A 2A8,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.576796,45.506488,0,Wilson Hall,Université McGill,3506 Rue University,Montréal,Québec,H3A 2A7,Isolant dans certains endroits et Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,45.506488,-73.576796,H3A 2A7,Isolant dans certains endroits et Murs,LSST RSST et CSTC,Établissement scolaire
-73.634295,45.597803,0,École primaire De La Fraternité,de la Pointe-de-l’Île ,11241 Av Drapeau,Montréal,Québec,H1H 3K3,,Demande d'accès à l'information MEQ 2026,LSST RSST et CSTC,Établissement scolaire,45.597803,-73.634295,H1H 3K3,,LSST RSST et CSTC,Établissement scolaire
-73.542726,45.604721,0,École Chénier,de la Pointe-de-l’Île ,5800 Avenue St Donat,Montréal,Québec,H1K 3P7,,Demande d'accès à l'information MEQ 2032,LSST RSST et CSTC,Établissement scolaire,45.604721,-73.542726,H1K 3P7,,LSST RSST et CSTC,Établissement scolaire
-73.580885,45.581259,0,École primaire La Dauversière (CSSPI),de la Pointe-de-l’Île ,5485 Rue Jean-Talon E,Montréal,Québec,H1S 9Y9,,Demande d'accès à l'information MEQ 2034,LSST RSST et CSTC,Établissement scolaire,45.581259,-73.580885,H1S 9Y9,,LSST RSST et CSTC,Établissement scolaire
-73.538619,45.602338,0,École secondaire d'Anjou,de la Pointe-de-l’Île ,8205 Rue Fonteneau,Montréal,Québec,H1K4E1,,Demande d'accès à l'information MEQ 2043,LSST RSST et CSTC,Établissement scolaire,45.602338,-73.538619,H1K4E1,,LSST RSST et CSTC,Établissement scolaire
-73.506709,45.640308,0,Centre Paul-Gratton,de la Pointe-de-l’Île ,11865 Rue de Montigny,Montréal,Québec,H1B1P2,,Demande d'accès à l'information MEQ 2024,LSST RSST et CSTC,Établissement scolaire,45.640308,-73.506709,H1B1P2,,LSST RSST et CSTC,Établissement scolaire
-73.604285,45.635492,0,École primaire Marc-Aurèle-Fortin – Annexe,de la Pointe-de-l’Île ,12550 Av. Fernand-Gauthier,Montréal,Québec,H1E1S8,,Demande d'accès à l'information MEQ 2048,LSST RSST et CSTC,Établissement scolaire,45.635492,-73.604285,H1E1S8,,LSST RSST et CSTC,Établissement scolaire
